ocel_id;ocel_time;ocel_changed_field;Silo Status;Temperature;Humidity;Silo Temperature;Grain Temperature
Silo2;2024-05-02 17:31:04;Humidity;;;29.7
Silo2;2024-05-02 17:31:04;Grain Temperature;;;;;9.2
Silo2;2024-05-03 08:55:42;Temperature;;13.9
Silo2;2024-05-03 08:55:42;Humidity;;;26.0
Silo2;2024-05-03 08:55:42;Grain Temperature;;;;;5.1
Silo12;2024-05-03 09:40:17;Temperature;;19.1
Silo12;2024-05-03 09:40:17;Humidity;;;33.6
Silo12;2024-05-03 09:40:17;Grain Temperature;;;;;8.9
Silo12;2024-05-03 10:12:20;Temperature;;19.1
Silo12;2024-05-03 10:12:20;Humidity;;;33.6
Silo12;2024-05-03 10:12:20;Grain Temperature;;;;;5.2
Silo12;2024-05-03 11:08:58;Temperature;;19.1
Silo12;2024-05-03 11:08:58;Humidity;;;33.6
Silo12;2024-05-03 11:08:58;Grain Temperature;;;;;7.4
Silo2;2024-05-03 11:47:13;Temperature;;13.9
Silo2;2024-05-03 11:47:13;Humidity;;;26.0
Silo2;2024-05-03 11:47:13;Grain Temperature;;;;;8.5
Silo12;2024-05-03 14:19:41;Temperature;;19.1
Silo12;2024-05-03 14:19:41;Humidity;;;33.6
Silo12;2024-05-03 14:19:41;Grain Temperature;;;;;9.8
Silo12;2024-05-03 14:26:37;Temperature;;22.4
Silo12;2024-05-03 14:26:37;Humidity;;;20.4
Silo12;2024-05-03 14:26:37;Grain Temperature;;;;;8.2
Silo2;2024-05-03 14:54:42;Temperature;;11.4
Silo2;2024-05-03 14:54:42;Humidity;;;18.2
Silo2;2024-05-03 14:54:42;Grain Temperature;;;;;4.5
Silo14;2024-05-03 15:43:26;Temperature;;19.7
Silo14;2024-05-03 15:43:26;Humidity;;;11.2
Silo14;2024-05-03 15:43:26;Grain Temperature;;;;;8.1
Silo12;2024-05-03 18:02:07;Temperature;;22.4
Silo12;2024-05-03 18:02:07;Humidity;;;20.4
Silo12;2024-05-03 18:02:07;Grain Temperature;;;;;8.5
Silo2;2024-05-03 18:06:15;Temperature;;11.4
Silo2;2024-05-03 18:06:15;Humidity;;;18.2
Silo2;2024-05-03 18:06:15;Grain Temperature;;;;;7.1
Silo2;2024-05-06 10:05:37;Temperature;;23.5
Silo2;2024-05-06 10:05:37;Humidity;;;12.2
Silo2;2024-05-06 10:05:37;Grain Temperature;;;;;10.8
Silo19;2024-05-06 10:21:59;Temperature;;19.9
Silo19;2024-05-06 10:21:59;Humidity;;;23.1
Silo19;2024-05-06 10:21:59;Grain Temperature;;;;;3.3
Silo9;2024-05-06 10:58:41;Temperature;;14.0
Silo9;2024-05-06 10:58:41;Humidity;;;16.0
Silo9;2024-05-06 10:58:41;Grain Temperature;;;;;7.0
Silo3;2024-05-06 11:59:07;Temperature;;13.0
Silo3;2024-05-06 11:59:07;Humidity;;;21.6
Silo3;2024-05-06 11:59:07;Grain Temperature;;;;;7.0
Silo3;2024-05-06 11:59:40;Temperature;;13.0
Silo3;2024-05-06 11:59:40;Humidity;;;21.6
Silo3;2024-05-06 11:59:40;Grain Temperature;;;;;7.0
Silo9;2024-05-06 13:48:07;Temperature;;14.0
Silo9;2024-05-06 13:48:07;Humidity;;;16.0
Silo9;2024-05-06 13:48:07;Grain Temperature;;;;;10.4
Silo11;2024-05-06 13:48:40;Temperature;;23.0
Silo11;2024-05-06 13:48:40;Humidity;;;19.0
Silo11;2024-05-06 13:48:40;Grain Temperature;;;;;12.0
Silo7;2024-05-06 15:53:00;Temperature;;15.2
Silo7;2024-05-06 15:53:00;Humidity;;;15.0
Silo7;2024-05-06 15:53:00;Grain Temperature;;;;;7.5
Silo7;2024-05-07 11:43:36;Temperature;;21.1
Silo7;2024-05-07 11:43:36;Humidity;;;11.7
Silo7;2024-05-07 11:43:36;Grain Temperature;;;;;8.2
Silo19;2024-05-07 15:02:09;Temperature;;13.0
Silo19;2024-05-07 15:02:09;Humidity;;;17.0
Silo19;2024-05-07 15:02:09;Grain Temperature;;;;;10.8
Silo7;2024-05-07 16:30:57;Temperature;;8.5
Silo7;2024-05-07 16:30:57;Humidity;;;34.2
Silo7;2024-05-07 16:30:57;Grain Temperature;;;;;8.9
Silo2;2024-05-07 16:39:30;Temperature;;17.3
Silo2;2024-05-07 16:39:30;Humidity;;;8.2
Silo2;2024-05-07 16:39:30;Grain Temperature;;;;;4.6
Silo9;2024-05-07 19:18:48;Temperature;;10.0
Silo9;2024-05-07 19:18:48;Humidity;;;23.5
Silo9;2024-05-07 19:18:48;Grain Temperature;;;;;8.7
Silo4;2024-05-08 08:35:16;Temperature;;15.3
Silo4;2024-05-08 08:35:16;Humidity;;;27.9
Silo4;2024-05-08 08:35:16;Grain Temperature;;;;;3.8
Silo4;2024-05-08 08:52:19;Temperature;;8.7
Silo4;2024-05-08 08:52:19;Humidity;;;5.7
Silo4;2024-05-08 08:52:19;Grain Temperature;;;;;6.1
Silo9;2024-05-08 09:42:48;Temperature;;17.9
Silo9;2024-05-08 09:42:48;Humidity;;;23.0
Silo9;2024-05-08 09:42:48;Grain Temperature;;;;;4.6
Silo2;2024-05-08 11:48:15;Temperature;;13.8
Silo2;2024-05-08 11:48:15;Humidity;;;31.4
Silo2;2024-05-08 11:48:15;Grain Temperature;;;;;9.4
Silo3;2024-05-08 14:00:04;Temperature;;11.5
Silo3;2024-05-08 14:00:04;Humidity;;;9.6
Silo3;2024-05-08 14:00:04;Grain Temperature;;;;;10.3
Silo11;2024-05-08 14:43:55;Temperature;;18.1
Silo11;2024-05-08 14:43:55;Humidity;;;16.5
Silo11;2024-05-08 14:43:55;Grain Temperature;;;;;8.1
Silo7;2024-05-08 19:47:39;Temperature;;9.2
Silo7;2024-05-08 19:47:39;Humidity;;;12.3
Silo7;2024-05-08 19:47:39;Grain Temperature;;;;;7.3
Silo9;2024-05-09 08:40:07;Temperature;;19.9
Silo9;2024-05-09 08:40:07;Humidity;;;14.7
Silo9;2024-05-09 08:40:07;Grain Temperature;;;;;3.2
Silo2;2024-05-09 09:10:03;Temperature;;8.5
Silo2;2024-05-09 09:10:03;Humidity;;;25.3
Silo2;2024-05-09 09:10:03;Grain Temperature;;;;;5.7
Silo2;2024-05-09 09:30:15;Temperature;;24.8
Silo2;2024-05-09 09:30:15;Humidity;;;19.0
Silo2;2024-05-09 09:30:15;Grain Temperature;;;;;7.7
Silo14;2024-05-09 09:57:50;Temperature;;13.6
Silo14;2024-05-09 09:57:50;Humidity;;;32.2
Silo14;2024-05-09 09:57:50;Grain Temperature;;;;;5.2
Silo11;2024-05-09 11:47:39;Temperature;;14.4
Silo11;2024-05-09 11:47:39;Humidity;;;34.1
Silo11;2024-05-09 11:47:39;Grain Temperature;;;;;6.3
Silo11;2024-05-09 14:45:50;Temperature;;14.4
Silo11;2024-05-09 14:45:50;Humidity;;;34.1
Silo11;2024-05-09 14:45:50;Grain Temperature;;;;;6.6
Silo1;2024-05-09 14:46:34;Temperature;;9.1
Silo1;2024-05-09 14:46:34;Humidity;;;18.1
Silo1;2024-05-09 14:46:34;Grain Temperature;;;;;12.0
Silo2;2024-05-09 14:47:23;Temperature;;21.6
Silo2;2024-05-09 14:47:23;Humidity;;;22.5
Silo2;2024-05-09 14:47:23;Grain Temperature;;;;;9.5
Silo19;2024-05-09 17:40:19;Temperature;;20.0
Silo19;2024-05-09 17:40:19;Humidity;;;23.0
Silo19;2024-05-09 17:40:19;Grain Temperature;;;;;6.9
Silo4;2024-05-10 07:53:21;Temperature;;8.6
Silo4;2024-05-10 07:53:21;Humidity;;;31.7
Silo4;2024-05-10 07:53:21;Grain Temperature;;;;;12.9
Silo1;2024-05-10 09:51:26;Temperature;;11.8
Silo1;2024-05-10 09:51:26;Humidity;;;27.1
Silo1;2024-05-10 09:51:26;Grain Temperature;;;;;12.3
Silo9;2024-05-10 10:21:24;Temperature;;19.2
Silo9;2024-05-10 10:21:24;Humidity;;;17.3
Silo9;2024-05-10 10:21:24;Grain Temperature;;;;;8.4
Silo2;2024-05-10 11:33:28;Temperature;;15.6
Silo2;2024-05-10 11:33:28;Humidity;;;14.8
Silo2;2024-05-10 11:33:28;Grain Temperature;;;;;7.4
Silo4;2024-05-10 15:53:22;Temperature;;20.3
Silo4;2024-05-10 15:53:22;Humidity;;;12.3
Silo4;2024-05-10 15:53:22;Grain Temperature;;;;;6.8
Silo7;2024-05-13 07:25:49;Temperature;;23.2
Silo7;2024-05-13 07:25:49;Humidity;;;15.1
Silo7;2024-05-13 07:25:49;Grain Temperature;;;;;7.7
Silo2;2024-05-13 07:40:58;Temperature;;20.8
Silo2;2024-05-13 07:40:58;Humidity;;;20.6
Silo2;2024-05-13 07:40:58;Grain Temperature;;;;;10.3
Silo14;2024-05-13 09:47:52;Temperature;;24.8
Silo14;2024-05-13 09:47:52;Humidity;;;10.3
Silo14;2024-05-13 09:47:52;Grain Temperature;;;;;10.4
Silo7;2024-05-13 10:45:24;Temperature;;11.6
Silo7;2024-05-13 10:45:24;Humidity;;;22.8
Silo7;2024-05-13 10:45:24;Grain Temperature;;;;;9.8
Silo1;2024-05-13 11:43:12;Temperature;;21.1
Silo1;2024-05-13 11:43:12;Humidity;;;14.1
Silo1;2024-05-13 11:43:12;Grain Temperature;;;;;9.8
Silo9;2024-05-13 13:44:11;Temperature;;18.1
Silo9;2024-05-13 13:44:11;Humidity;;;13.9
Silo9;2024-05-13 13:44:11;Grain Temperature;;;;;8.1
Silo4;2024-05-13 16:16:14;Temperature;;18.5
Silo4;2024-05-13 16:16:14;Humidity;;;21.5
Silo4;2024-05-13 16:16:14;Grain Temperature;;;;;8.8
Silo3;2024-05-14 09:29:18;Temperature;;19.4
Silo3;2024-05-14 09:29:18;Humidity;;;21.1
Silo3;2024-05-14 09:29:18;Grain Temperature;;;;;10.9
Silo1;2024-05-14 10:53:26;Temperature;;20.3
Silo1;2024-05-14 10:53:26;Humidity;;;26.6
Silo1;2024-05-14 10:53:26;Grain Temperature;;;;;10.3
Silo9;2024-05-14 10:56:47;Temperature;;11.3
Silo9;2024-05-14 10:56:47;Humidity;;;28.4
Silo9;2024-05-14 10:56:47;Grain Temperature;;;;;6.1
Silo2;2024-05-14 15:32:24;Temperature;;18.9
Silo2;2024-05-14 15:32:24;Humidity;;;26.9
Silo2;2024-05-14 15:32:24;Grain Temperature;;;;;8.0
Silo9;2024-05-14 17:54:41;Temperature;;14.6
Silo9;2024-05-14 17:54:41;Humidity;;;25.2
Silo9;2024-05-14 17:54:41;Grain Temperature;;;;;9.7
Silo11;2024-05-15 09:15:43;Temperature;;12.6
Silo11;2024-05-15 09:15:43;Humidity;;;20.3
Silo11;2024-05-15 09:15:43;Grain Temperature;;;;;9.7
Silo19;2024-05-15 11:49:36;Temperature;;12.5
Silo19;2024-05-15 11:49:36;Humidity;;;18.0
Silo19;2024-05-15 11:49:36;Grain Temperature;;;;;6.2
Silo19;2024-05-15 11:52:30;Temperature;;12.5
Silo19;2024-05-15 11:52:30;Humidity;;;18.0
Silo19;2024-05-15 11:52:30;Grain Temperature;;;;;11.4
Silo4;2024-05-15 13:23:50;Temperature;;19.4
Silo4;2024-05-15 13:23:50;Humidity;;;20.7
Silo4;2024-05-15 13:23:50;Grain Temperature;;;;;11.7
Silo9;2024-05-15 13:45:58;Temperature;;11.0
Silo9;2024-05-15 13:45:58;Humidity;;;30.8
Silo9;2024-05-15 13:45:58;Grain Temperature;;;;;13.5
Silo9;2024-05-15 14:52:46;Temperature;;16.5
Silo9;2024-05-15 14:52:46;Humidity;;;31.4
Silo9;2024-05-15 14:52:46;Grain Temperature;;;;;11.9
Silo3;2024-05-15 16:55:08;Temperature;;24.7
Silo3;2024-05-15 16:55:08;Humidity;;;23.6
Silo3;2024-05-15 16:55:08;Grain Temperature;;;;;8.8
Silo7;2024-05-15 17:23:08;Temperature;;21.1
Silo7;2024-05-15 17:23:08;Humidity;;;25.1
Silo7;2024-05-15 17:23:08;Grain Temperature;;;;;7.8
Silo3;2024-05-15 18:34:27;Temperature;;24.7
Silo3;2024-05-15 18:34:27;Humidity;;;23.6
Silo3;2024-05-15 18:34:27;Grain Temperature;;;;;8.8
Silo3;2024-05-16 11:35:05;Temperature;;14.9
Silo3;2024-05-16 11:35:05;Humidity;;;20.7
Silo3;2024-05-16 11:35:05;Grain Temperature;;;;;8.6
Silo3;2024-05-16 14:38:06;Temperature;;23.5
Silo3;2024-05-16 14:38:06;Humidity;;;8.4
Silo3;2024-05-16 14:38:06;Grain Temperature;;;;;6.8
Silo3;2024-05-16 15:48:02;Temperature;;23.5
Silo3;2024-05-16 15:48:02;Humidity;;;8.4
Silo3;2024-05-16 15:48:02;Grain Temperature;;;;;6.8
Silo9;2024-05-16 15:54:48;Temperature;;18.0
Silo9;2024-05-16 15:54:48;Humidity;;;21.0
Silo9;2024-05-16 15:54:48;Grain Temperature;;;;;3.8
Silo1;2024-05-17 08:29:30;Temperature;;23.7
Silo1;2024-05-17 08:29:30;Humidity;;;8.4
Silo1;2024-05-17 08:29:30;Grain Temperature;;;;;7.7
Silo7;2024-05-17 09:42:36;Temperature;;22.3
Silo7;2024-05-17 09:42:36;Humidity;;;15.7
Silo7;2024-05-17 09:42:36;Grain Temperature;;;;;10.6
Silo14;2024-05-17 10:17:30;Temperature;;10.1
Silo14;2024-05-17 10:17:30;Humidity;;;11.2
Silo14;2024-05-17 10:17:30;Grain Temperature;;;;;4.8
Silo19;2024-05-17 13:53:02;Temperature;;9.8
Silo19;2024-05-17 13:53:02;Humidity;;;6.3
Silo19;2024-05-17 13:53:02;Grain Temperature;;;;;4.5
Silo11;2024-05-17 13:58:12;Temperature;;22.4
Silo11;2024-05-17 13:58:12;Humidity;;;9.6
Silo11;2024-05-17 13:58:12;Grain Temperature;;;;;6.1
Silo4;2024-05-17 14:56:08;Temperature;;13.7
Silo4;2024-05-17 14:56:08;Humidity;;;10.3
Silo4;2024-05-17 14:56:08;Grain Temperature;;;;;6.6
Silo11;2024-05-17 15:13:00;Temperature;;22.4
Silo11;2024-05-17 15:13:00;Humidity;;;9.6
Silo11;2024-05-17 15:13:00;Grain Temperature;;;;;10.9
Silo3;2024-05-20 08:06:22;Temperature;;15.2
Silo3;2024-05-20 08:06:22;Humidity;;;32.7
Silo3;2024-05-20 08:06:22;Grain Temperature;;;;;6.5
Silo3;2024-05-20 08:30:28;Temperature;;11.0
Silo3;2024-05-20 08:30:28;Humidity;;;16.6
Silo3;2024-05-20 08:30:28;Grain Temperature;;;;;8.9
Silo1;2024-05-20 09:16:02;Temperature;;11.2
Silo1;2024-05-20 09:16:02;Humidity;;;12.6
Silo1;2024-05-20 09:16:02;Grain Temperature;;;;;4.6
Silo14;2024-05-20 10:24:56;Temperature;;20.9
Silo14;2024-05-20 10:24:56;Humidity;;;23.7
Silo14;2024-05-20 10:24:56;Grain Temperature;;;;;6.2
Silo7;2024-05-20 11:45:10;Temperature;;15.7
Silo7;2024-05-20 11:45:10;Humidity;;;27.7
Silo7;2024-05-20 11:45:10;Grain Temperature;;;;;9.4
Silo9;2024-05-20 12:38:33;Temperature;;22.6
Silo9;2024-05-20 12:38:33;Humidity;;;27.5
Silo9;2024-05-20 12:38:33;Grain Temperature;;;;;9.4
Silo1;2024-05-20 15:49:13;Temperature;;8.2
Silo1;2024-05-20 15:49:13;Humidity;;;33.4
Silo1;2024-05-20 15:49:13;Grain Temperature;;;;;9.8
Silo1;2024-05-21 08:28:49;Temperature;;8.2
Silo1;2024-05-21 08:28:49;Humidity;;;33.4
Silo1;2024-05-21 08:28:49;Grain Temperature;;;;;6.0
Silo3;2024-05-21 10:09:38;Temperature;;24.7
Silo3;2024-05-21 10:09:38;Humidity;;;25.0
Silo3;2024-05-21 10:09:38;Grain Temperature;;;;;7.7
Silo11;2024-05-21 10:30:46;Temperature;;15.2
Silo11;2024-05-21 10:30:46;Humidity;;;20.4
Silo11;2024-05-21 10:30:46;Grain Temperature;;;;;7.0
Silo1;2024-05-21 10:50:43;Temperature;;18.1
Silo1;2024-05-21 10:50:43;Humidity;;;23.9
Silo1;2024-05-21 10:50:43;Grain Temperature;;;;;8.7
Silo3;2024-05-21 14:44:46;Temperature;;18.4
Silo3;2024-05-21 14:44:46;Humidity;;;24.1
Silo3;2024-05-21 14:44:46;Grain Temperature;;;;;8.9
Silo11;2024-05-21 16:39:32;Temperature;;15.8
Silo11;2024-05-21 16:39:32;Humidity;;;5.6
Silo11;2024-05-21 16:39:32;Grain Temperature;;;;;4.7
Silo7;2024-05-22 14:16:31;Temperature;;12.3
Silo7;2024-05-22 14:16:31;Humidity;;;22.5
Silo7;2024-05-22 14:16:31;Grain Temperature;;;;;8.4
Silo9;2024-05-22 14:53:02;Temperature;;12.3
Silo9;2024-05-22 14:53:02;Humidity;;;7.2
Silo9;2024-05-22 14:53:02;Grain Temperature;;;;;9.4
Silo1;2024-05-22 15:49:08;Temperature;;19.3
Silo1;2024-05-22 15:49:08;Humidity;;;26.7
Silo1;2024-05-22 15:49:08;Grain Temperature;;;;;7.8
Silo9;2024-05-23 08:26:56;Temperature;;11.0
Silo9;2024-05-23 08:26:56;Humidity;;;10.1
Silo9;2024-05-23 08:26:56;Grain Temperature;;;;;6.6
Silo9;2024-05-23 12:21:07;Temperature;;10.2
Silo9;2024-05-23 12:21:07;Humidity;;;10.7
Silo9;2024-05-23 12:21:07;Grain Temperature;;;;;5.3
Silo1;2024-05-23 14:36:33;Temperature;;17.9
Silo1;2024-05-23 14:36:33;Humidity;;;25.2
Silo1;2024-05-23 14:36:33;Grain Temperature;;;;;9.3
Silo7;2024-05-23 14:54:06;Temperature;;14.0
Silo7;2024-05-23 14:54:06;Humidity;;;23.9
Silo7;2024-05-23 14:54:06;Grain Temperature;;;;;10.2
Silo14;2024-05-23 14:57:24;Temperature;;12.1
Silo14;2024-05-23 14:57:24;Humidity;;;31.4
Silo14;2024-05-23 14:57:24;Grain Temperature;;;;;9.4
Silo11;2024-05-23 15:57:38;Temperature;;25.0
Silo11;2024-05-23 15:57:38;Humidity;;;23.9
Silo11;2024-05-23 15:57:38;Grain Temperature;;;;;6.8
Silo1;2024-05-23 16:08:31;Temperature;;17.9
Silo1;2024-05-23 16:08:31;Humidity;;;25.2
Silo1;2024-05-23 16:08:31;Grain Temperature;;;;;9.3
Silo14;2024-05-23 16:57:45;Temperature;;22.5
Silo14;2024-05-23 16:57:45;Humidity;;;9.8
Silo14;2024-05-23 16:57:45;Grain Temperature;;;;;9.9
Silo19;2024-05-24 07:28:11;Temperature;;24.1
Silo19;2024-05-24 07:28:11;Humidity;;;32.9
Silo19;2024-05-24 07:28:11;Grain Temperature;;;;;9.2
Silo9;2024-05-24 08:06:39;Temperature;;13.5
Silo9;2024-05-24 08:06:39;Humidity;;;8.6
Silo9;2024-05-24 08:06:39;Grain Temperature;;;;;8.0
Silo19;2024-05-24 08:44:59;Temperature;;19.1
Silo19;2024-05-24 08:44:59;Humidity;;;20.9
Silo19;2024-05-24 08:44:59;Grain Temperature;;;;;12.2
Silo9;2024-05-24 09:31:09;Temperature;;13.5
Silo9;2024-05-24 09:31:09;Humidity;;;8.6
Silo9;2024-05-24 09:31:09;Grain Temperature;;;;;8.0
Silo11;2024-05-24 10:46:48;Temperature;;21.9
Silo11;2024-05-24 10:46:48;Humidity;;;31.6
Silo11;2024-05-24 10:46:48;Grain Temperature;;;;;8.0
Silo1;2024-05-24 10:49:19;Temperature;;23.5
Silo1;2024-05-24 10:49:19;Humidity;;;8.6
Silo1;2024-05-24 10:49:19;Grain Temperature;;;;;10.3
Silo3;2024-05-24 16:03:24;Temperature;;10.9
Silo3;2024-05-24 16:03:24;Humidity;;;27.7
Silo3;2024-05-24 16:03:24;Grain Temperature;;;;;10.3
Silo4;2024-05-24 18:19:24;Temperature;;19.7
Silo4;2024-05-24 18:19:24;Humidity;;;7.0
Silo4;2024-05-24 18:19:24;Grain Temperature;;;;;5.4
Silo14;2024-05-27 11:52:23;Temperature;;17.4
Silo14;2024-05-27 11:52:23;Humidity;;;20.4
Silo14;2024-05-27 11:52:23;Grain Temperature;;;;;5.7
Silo3;2024-05-27 13:30:32;Temperature;;19.5
Silo3;2024-05-27 13:30:32;Humidity;;;13.8
Silo3;2024-05-27 13:30:32;Grain Temperature;;;;;7.1
Silo1;2024-05-27 16:54:17;Temperature;;19.5
Silo1;2024-05-27 16:54:17;Humidity;;;23.5
Silo1;2024-05-27 16:54:17;Grain Temperature;;;;;8.2
Silo1;2024-05-27 17:33:00;Temperature;;19.5
Silo1;2024-05-27 17:33:00;Humidity;;;23.5
Silo1;2024-05-27 17:33:00;Grain Temperature;;;;;2.4
Silo14;2024-05-27 18:47:37;Temperature;;13.0
Silo14;2024-05-27 18:47:37;Humidity;;;9.2
Silo14;2024-05-27 18:47:37;Grain Temperature;;;;;6.0
Silo14;2024-05-28 09:17:08;Temperature;;13.0
Silo14;2024-05-28 09:17:08;Humidity;;;9.2
Silo14;2024-05-28 09:17:08;Grain Temperature;;;;;6.0
Silo11;2024-05-28 13:40:44;Temperature;;14.0
Silo11;2024-05-28 13:40:44;Humidity;;;26.0
Silo11;2024-05-28 13:40:44;Grain Temperature;;;;;7.1
Silo11;2024-05-28 15:53:21;Temperature;;13.6
Silo11;2024-05-28 15:53:21;Humidity;;;7.6
Silo11;2024-05-28 15:53:21;Grain Temperature;;;;;12.5
Silo7;2024-05-28 16:48:54;Temperature;;14.4
Silo7;2024-05-28 16:48:54;Humidity;;;8.7
Silo7;2024-05-28 16:48:54;Grain Temperature;;;;;4.2
Silo14;2024-05-28 19:24:14;Temperature;;19.4
Silo14;2024-05-28 19:24:14;Humidity;;;11.9
Silo14;2024-05-28 19:24:14;Grain Temperature;;;;;7.7
Silo1;2024-05-29 08:37:39;Temperature;;14.4
Silo1;2024-05-29 08:37:39;Humidity;;;33.8
Silo1;2024-05-29 08:37:39;Grain Temperature;;;;;8.0
Silo7;2024-05-29 09:09:00;Temperature;;14.4
Silo7;2024-05-29 09:09:00;Humidity;;;8.7
Silo7;2024-05-29 09:09:00;Grain Temperature;;;;;4.6
Silo11;2024-05-29 10:39:45;Temperature;;11.3
Silo11;2024-05-29 10:39:45;Humidity;;;20.5
Silo11;2024-05-29 10:39:45;Grain Temperature;;;;;9.8
Silo7;2024-05-29 11:04:29;Temperature;;24.3
Silo7;2024-05-29 11:04:29;Humidity;;;9.2
Silo7;2024-05-29 11:04:29;Grain Temperature;;;;;11.5
Silo14;2024-05-29 13:36:02;Temperature;;23.5
Silo14;2024-05-29 13:36:02;Humidity;;;14.8
Silo14;2024-05-29 13:36:02;Grain Temperature;;;;;10.9
Silo7;2024-05-29 16:55:14;Temperature;;10.2
Silo7;2024-05-29 16:55:14;Humidity;;;26.0
Silo7;2024-05-29 16:55:14;Grain Temperature;;;;;10.4
Silo19;2024-05-30 08:57:26;Temperature;;8.0
Silo19;2024-05-30 08:57:26;Humidity;;;14.6
Silo19;2024-05-30 08:57:26;Grain Temperature;;;;;8.6
Silo3;2024-05-30 09:30:23;Temperature;;15.3
Silo3;2024-05-30 09:30:23;Humidity;;;14.4
Silo3;2024-05-30 09:30:23;Grain Temperature;;;;;6.0
Silo9;2024-05-30 11:01:12;Temperature;;9.1
Silo9;2024-05-30 11:01:12;Humidity;;;10.8
Silo9;2024-05-30 11:01:12;Grain Temperature;;;;;7.0
Silo3;2024-05-30 11:12:00;Temperature;;15.5
Silo3;2024-05-30 11:12:00;Humidity;;;32.5
Silo3;2024-05-30 11:12:00;Grain Temperature;;;;;6.7
Silo4;2024-05-30 11:39:04;Temperature;;10.4
Silo4;2024-05-30 11:39:04;Humidity;;;25.0
Silo4;2024-05-30 11:39:04;Grain Temperature;;;;;7.2
Silo19;2024-05-30 11:53:11;Temperature;;23.0
Silo19;2024-05-30 11:53:11;Humidity;;;17.7
Silo19;2024-05-30 11:53:11;Grain Temperature;;;;;11.0
