ocel_id;ocel_time
print_w_tickettr14;2024-05-30 15:05:35
print_w_tickettr28;2024-05-30 16:52:28
print_w_tickettr10;2024-05-30 17:07:50
print_w_tickettr43;2024-05-31 07:41:27
print_w_tickettr32;2024-05-31 09:51:56
print_w_tickettr23;2024-05-31 12:07:11
print_w_tickettr12;2024-05-31 15:40:01
print_w_tickettr34;2024-06-03 08:25:06
print_w_tickettr44;2024-06-03 16:04:10
print_w_tickettr45;2024-06-04 10:30:13
print_w_tickettr8;2024-06-04 10:59:59
print_w_tickettr38;2024-06-04 11:16:24
print_w_tickettr27;2024-06-04 15:01:21
print_w_tickettr17;2024-06-04 15:15:49
print_w_tickettr4;2024-06-04 17:47:31
print_w_tickettr19;2024-06-04 18:23:55
print_w_tickettr22;2024-06-04 18:53:48
print_w_tickettr39;2024-06-05 08:17:36
print_w_tickettr46;2024-06-05 11:47:37
print_w_tickettr48;2024-06-05 13:41:58
print_w_tickettr42;2024-06-05 15:20:52
print_w_tickettr36;2024-06-05 15:35:38
print_w_tickettr31;2024-06-05 16:51:18
print_w_tickettr14;2024-06-05 16:52:26
print_w_tickettr35;2024-06-05 17:06:22
print_w_tickettr11;2024-06-05 22:51:42
print_w_tickettr32;2024-06-06 10:49:59
print_w_tickettr47;2024-06-06 11:56:58
print_w_tickettr45;2024-06-06 15:44:01
print_w_tickettr41;2024-06-06 16:08:50
print_w_tickettr33;2024-06-06 16:30:26
print_w_tickettr26;2024-06-06 18:18:05
print_w_tickettr6;2024-06-06 18:48:34
print_w_tickettr34;2024-06-07 10:58:54
print_w_tickettr25;2024-06-07 12:11:25
print_w_tickettr17;2024-06-07 15:54:38
print_w_tickettr50;2024-06-07 16:01:48
print_w_tickettr44;2024-06-07 16:47:50
print_w_tickettr8;2024-06-07 18:47:34
print_w_tickettr2;2024-06-07 21:25:11
print_w_tickettr37;2024-06-10 10:03:44
print_w_tickettr16;2024-06-10 10:35:19
print_w_tickettr29;2024-06-10 12:14:02
print_w_tickettr12;2024-06-10 14:53:41
print_w_tickettr7;2024-06-10 15:02:48
print_w_tickettr30;2024-06-10 15:17:51
print_w_tickettr20;2024-06-10 17:17:15
print_w_tickettr43;2024-06-11 09:08:33
print_w_tickettr38;2024-06-11 12:08:54
print_w_tickettr40;2024-06-11 13:27:57
print_w_tickettr18;2024-06-11 16:18:26
print_w_tickettr13;2024-06-12 07:59:29
print_w_tickettr19;2024-06-12 10:13:31
