ocel_id;ocel_time
weigh_loaded_trucktr5;2024-05-13 13:14:06
weigh_loaded_trucktr31;2024-05-13 15:16:26
weigh_loaded_trucktr41;2024-05-13 16:42:49
weigh_loaded_trucktr2;2024-05-14 07:30:53
weigh_loaded_trucktr19;2024-05-14 07:52:01
weigh_loaded_trucktr15;2024-05-14 07:53:32
weigh_loaded_trucktr21;2024-05-14 08:53:07
weigh_loaded_trucktr48;2024-05-14 09:40:06
weigh_loaded_trucktr49;2024-05-14 10:16:30
weigh_loaded_trucktr33;2024-05-14 10:25:26
weigh_loaded_trucktr26;2024-05-14 10:55:22
weigh_loaded_trucktr10;2024-05-14 11:46:56
weigh_loaded_trucktr6;2024-05-14 11:49:23
weigh_loaded_trucktr11;2024-05-14 11:56:34
weigh_loaded_trucktr27;2024-05-14 15:49:26
weigh_loaded_trucktr34;2024-05-14 16:34:40
weigh_loaded_trucktr44;2024-05-14 17:13:10
weigh_loaded_trucktr7;2024-05-15 12:04:28
weigh_loaded_trucktr14;2024-05-15 12:15:49
weigh_loaded_trucktr16;2024-05-16 11:08:43
weigh_loaded_trucktr24;2024-05-16 11:56:33
weigh_loaded_trucktr18;2024-05-16 15:24:45
